Date,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,WSL,Wind,total_all_fuels
2024-12-14,1698.220115,161847.175623,74564.490759,406843.364125,649.577316,122245.714194,12025.555731,106600.898781,-12177.652445,211508.295851,1085805.64005
2024-12-15,1556.225223,141436.360104,19856.809825,240608.386986,632.485843,122195.966621,9294.970488,80078.119806,-13645.982991,513206.224653,1115219.566558
2024-12-16,1617.360701,188145.926711,60421.500068,383881.7361,734.191648,122087.161614,12382.463673,99831.714845,-13281.308745,288900.123326,1144720.869941
2024-12-17,1554.118934,163876.361001,74080.030709,430708.679129,878.805489,121994.507298,10083.047143,89412.225784,-14609.704024,257261.115411,1135239.1868740001
2024-12-18,1548.541861,159842.134861,54180.313945,347734.458868,690.625467,121975.589028,11352.277917,115581.048282,-11902.928632,316204.221689,1117206.2832860001
2024-12-19,1017.050077,170182.524518,77984.899005,416082.995241,1058.316646,122077.0911,9234.84935,138941.314166,-13405.435616,227734.798058,1150908.402545
2024-12-20,356.036153,207056.660293,65133.336402,409722.627336,833.094691,122097.189741,13155.73844,150467.715042,-12918.984048,188677.795532,1144581.2095819998
2024-12-21,368.885129,189743.617065,41976.465061,356723.440802,527.310987,122217.913021,11511.664296,150063.55495,-13133.199638,298269.299537,1158268.95121
2024-12-22,362.718791,142185.133798,18209.553171,223512.508545,464.535495,122293.792202,8269.579725,90700.663037,-13201.8834,526740.64967,1119537.251034
2024-12-23,351.232727,159128.426334,16901.673775,226436.085509,642.346072,122251.472927,10214.946114,90882.661969,-12704.103792,486075.884299,1100180.6259340001
2024-12-24,290.495422,213733.654622,24735.054151,374984.668909,857.669561,122186.277883,8211.675559,74722.578207,-10241.262678,259534.300195,1069015.1118309998
2024-12-25,270.594269,228979.680649,33700.104406,455435.507852,778.984486,122185.722174,8572.465182,56910.522398,-10762.053361,124002.160417,1020073.688472
2024-12-26,283.130183,231096.56908,63573.437796,436588.117227,851.471114,122187.706487,14574.563319,68335.518089,-13739.265138,155199.955188,1078951.2033449998
2024-12-27,325.89276,173571.149267,34041.435531,310760.479347,562.203314,122170.38719,10584.935611,115120.881916,-15843.77855,346196.038918,1097489.625304
2024-12-28,327.964107,199688.861022,34714.777456,280382.444427,877.237817,122093.978905,11682.943838,95705.91589,-11519.087466,346646.809559,1080601.845555
2024-12-29,325.694696,201380.899211,30407.883197,357857.768268,797.46891,122014.987966,9427.277895,126663.06139,-13795.699897,206333.775812,1041413.117448
2024-12-30,292.559491,146350.193693,23284.838468,221604.984039,855.105444,121960.381129,11392.477143,91925.012725,-12492.245985,493738.852169,1098912.158316
2024-12-31,265.144745,165661.447947,26443.095581,299457.539142,869.340275,121926.199253,11683.883474,147937.201748,-15012.067444,316288.494449,1075520.27917
2025-01-01,292.796362,160852.712431,33392.590576,392943.040304,799.300791,122009.869343,11770.418412,146729.160664,-12125.698021,234138.509198,1090802.70006
2025-01-02,298.855389,207305.928419,49677.692111,429615.579997,862.531788,122080.055087,11132.706371,98232.155457,-14243.803994,243637.74493,1148599.445555
2025-01-03,354.828444,215368.25287,42884.689529,420293.663532,1014.426645,122096.610508,10450.898963,107655.848302,-13078.744523,202267.479041,1109307.953311
2025-01-04,353.449159,126122.109895,22864.549994,221772.461472,404.07302,122041.276713,5085.313824,45266.698101,-13093.722168,534207.972536,1065024.182546
2025-01-05,368.514137,127774.767068,34229.757116,265332.644661,939.041796,121981.615278,4255.592727,53919.988912,-6067.397578,535183.154815,1137917.678932
2025-01-06,1313.991934,226607.147793,133236.363807,568834.030848,1331.695506,122220.621736,10077.651477,159045.442132,-9621.040615,244168.003046,1457213.9076639998
2025-01-07,1561.618425,242170.947713,140751.822744,589332.908315,2432.111825,122366.766564,10044.825719,141251.856736,-13188.92058,229078.883444,1465802.8209050002
2025-01-08,1566.92569,261604.185185,170550.714486,655180.956767,1787.382036,122449.673096,12987.985429,79976.443782,-11324.875733,193742.662423,1488522.0531610004
2025-01-09,1555.114735,275656.115022,203050.452967,716281.09279,2381.43191,122494.152035,9423.542002,29532.43446,-12223.364637,159917.246842,1508068.218126
2025-01-10,1489.942681,236239.701254,112087.919596,537774.596711,2253.711419,122550.288549,11095.870597,78667.857397,-10227.052396,433979.676201,1525912.512009
2025-01-11,1464.721154,224587.378454,49673.152676,352832.050073,1274.404722,122655.644815,10510.849557,142512.276483,-15522.87959,498979.866553,1388967.464897
2025-01-12,1472.944042,239034.747653,35680.779582,343686.119932,1205.818417,122651.016501,12371.383059,135648.690249,-15885.244777,372434.678301,1248300.9329589999
2025-01-13,1794.111163,245355.953692,77214.156831,464715.11874,1267.913334,122632.488063,16657.236822,160899.344535,-16675.93449,212470.432552,1286330.8212420002
2025-01-14,1703.825528,261797.116317,75011.481707,560003.843411,1395.731196,122676.884887,15514.747715,107412.519887,-18062.432185,190265.491044,1317719.209507
2025-01-15,1871.904027,246230.825179,92995.71277,553314.554981,1208.222026,122666.925566,13539.963873,115621.183005,-17154.156562,114745.114141,1245040.249006
2025-01-16,1536.893272,238377.532675,83337.832663,451081.827111,704.901642,122672.444854,14198.776307,144847.066093,-16640.884008,191220.070593,1231336.461202
2025-01-17,1538.929207,197708.000392,35494.414854,223819.426865,463.837425,122693.095443,9756.03819,57882.321073,-17039.110873,576999.038968,1209315.9915439999
2025-01-18,1556.041527,145915.619433,49408.533984,264940.752992,441.977542,122635.782206,9465.040436,117786.033668,-12114.658948,477896.334781,1177931.457621
2025-01-19,1890.836439,214828.216083,129346.803939,498468.315999,1406.319352,122636.58428,13572.880235,174791.316424,-10388.349338,341018.288511,1487571.2119240002
2025-01-20,2721.06198,279134.714087,174245.935538,656625.082649,2674.148839,122654.062579,10536.735816,90398.872572,-18721.837837,357767.338709,1678036.1149319997
2025-01-21,1914.036497,251323.753973,185997.373537,626659.953296,2653.638181,122653.151998,11906.661102,144439.002864,-14124.445967,325851.123371,1659274.2488519999
2025-01-22,1643.447663,192403.28966,140057.10168,549867.849947,1864.989218,122702.23924,10124.858081,157600.376597,-10307.17934,387892.817632,1553849.7903780001
2025-01-23,1847.422247,191102.841455,145230.952177,544198.269327,1230.03333,122707.395375,18954.569592,154891.824872,-16445.344726,241011.905784,1404729.869433
2025-01-24,1649.629392,181473.292754,76381.764513,370787.365427,780.239665,122757.028817,13035.244536,156597.256168,-18779.966138,473835.484268,1378517.339402
2025-01-25,383.875258,200270.783755,39441.167028,332889.323393,566.13846,122768.859497,12315.177847,91520.969334,-16722.810669,482155.314465,1265588.798368
2025-01-26,331.307924,194697.998702,65896.224007,472831.78446,729.17686,122725.622279,9821.887911,67972.157152,-11690.034757,239712.792039,1163028.916577
2025-01-27,283.938409,209688.471964,104061.496892,604259.995545,804.630322,122733.978793,15622.036088,76471.010322,-16561.232897,135796.327181,1253160.6526189998
2025-01-28,270.55479,220688.360995,131896.084075,634083.991781,1466.531697,122764.460059,12679.956173,43956.326424,-14543.37658,43879.769384,1197142.658798
2025-01-29,271.806252,207467.537725,93832.737592,542903.887585,1367.858796,122713.492354,13107.573402,36577.333719,-14965.131618,137530.531569,1140807.6273760002
2025-01-30,312.235493,152053.504084,29429.965542,310321.320706,705.396684,122699.935076,12755.297905,82440.119914,-15970.612108,413282.123911,1108029.287207
2025-01-31,345.940064,146818.901192,59455.979757,313867.87541,1136.803756,122629.008126,13891.077955,139220.185075,-14235.877662,334951.466119,1118081.359792
2025-02-01,297.126711,126441.426438,32636.646534,295859.29722,1259.518898,122534.909924,9814.069934,150538.566895,-15656.979736,380481.201525,1104205.784343
2025-02-02,251.619183,112255.9087,13452.924159,181319.337919,747.912458,122407.53662,13689.042298,175607.831516,-15529.206479,463864.891343,1068067.797717
2025-02-03,239.815364,131783.469829,31303.674154,254024.421132,1003.802818,122165.153065,12440.848873,156575.642748,-13596.917498,419266.765447,1115206.6759320002
2025-02-04,280.303193,182215.001314,38165.688648,352801.385468,1065.375166,122054.613922,14981.199404,112646.319635,-14292.714411,313717.269452,1123634.4417909998
2025-02-05,305.695026,171066.428124,35402.00833,314639.528688,796.821799,121992.162029,11059.931945,95248.596011,-19178.667625,405461.655342,1136794.159669
2025-02-06,281.753014,139358.390161,44464.740562,343076.101127,1201.892791,121933.941367,9448.881457,151712.690777,-12953.14501,346065.102795,1144590.349041
2025-02-07,321.555373,142460.721023,46893.679716,391567.479788,1528.269068,121825.266226,15530.575069,119226.483168,-15724.567127,327378.564648,1151008.026952
2025-02-08,328.924494,118006.730248,18216.031255,232167.644125,1068.163883,121726.797038,9021.52937,155433.016282,-12783.119537,510456.031971,1153641.7491290001
2025-02-09,316.335977,157941.022436,51404.174686,436794.666914,1216.696611,121346.366883,8902.893221,95524.207685,-10051.757136,261935.712366,1125330.3196430001
2025-02-10,323.876863,208746.488461,110133.211876,587318.388687,2229.931409,121153.731103,11376.226692,32816.816675,-12592.077054,130434.436363,1191941.031075
2025-02-11,319.622995,208037.549463,66748.378724,557458.190501,1409.472754,121310.093071,9845.122303,45892.402844,-13889.700144,227091.64722,1224222.7797309998
2025-02-12,292.693154,195079.840168,72937.583102,571278.659,1574.089718,121287.862991,11655.478366,62858.208874,-15984.135481,230371.345999,1251351.625891
2025-02-13,278.607046,182885.324466,140842.365221,557098.510079,1568.954462,121670.393295,14507.666088,127137.911448,-14482.368929,261120.004699,1392627.3678749998
2025-02-14,344.521209,182052.504566,56399.964829,435135.314251,1017.640207,122154.11011,6630.823413,82720.504719,-12050.004826,432070.203354,1306475.581832
2025-02-15,357.012591,182569.859803,26304.381697,264912.256833,401.651887,122280.304782,14284.425211,83611.676562,-13808.592787,458806.561144,1139719.537723
2025-02-16,352.04455,172735.220283,50882.632634,344390.961575,690.946692,122230.876436,12126.835134,206417.727263,-13924.566398,341425.285523,1237327.9636920001
2025-02-17,350.263719,153505.58763,42939.515694,297983.350069,407.700742,122234.427838,10045.382299,150254.890325,-16385.257957,522906.582619,1284242.442978
2025-02-18,1008.529285,193256.247154,57667.30153,360465.365414,302.310108,122306.65098,9708.43539,67754.537361,-9553.709433,479983.492071,1282899.15986
2025-02-19,2346.524192,254140.38527,255309.847508,608192.40531,1294.34616,122193.989159,15277.351571,95039.597656,-19967.065189,396624.14746,1730451.5290969997
2025-02-20,2351.637386,256494.958169,290330.090799,668983.74087,2705.24716,122389.717346,14210.924915,184345.280724,-17071.788084,183012.229601,1707752.038886
2025-02-21,2462.802097,241655.14714,281936.016013,713036.118941,2128.37496,122435.886717,15677.862487,101496.42822,-16814.397124,163533.741128,1627547.980579
2025-02-22,1810.678772,209453.72963,172352.836679,642972.52836,529.589049,122556.135677,15766.248402,137352.375719,-13757.000784,155761.218825,1444798.3403289998
2025-02-23,1482.157071,177937.153288,86693.262985,532051.967268,250.658951,122590.136428,12057.328545,169401.541887,-17140.153665,128333.805534,1213657.8582920001
2025-02-24,929.44721,153262.488731,64905.915749,423478.902536,256.127619,122579.347488,17599.636957,193586.458628,-21529.829088,204972.511821,1160041.007651
2025-02-25,222.92479,127537.950365,40894.688683,344269.411975,275.93858,122496.334907,14054.691221,205183.688205,-16007.043556,267661.33348,1106589.9186500001
2025-02-26,193.413724,114914.254519,19905.557202,191332.406187,325.164395,122518.704142,11132.197097,147336.167728,-16150.19718,511390.447949,1102898.115763
2025-02-27,247.165985,135872.866183,57715.875896,317992.141759,388.016715,122365.518951,16412.004831,164353.67056,-12973.55915,277726.949332,1080100.651062
2025-02-28,304.409911,153141.507693,77789.889316,355804.239203,410.561481,122196.538245,14548.800478,219299.061402,-19539.213703,171325.38404,1095281.1780659999
2025-03-01,325.268162,119593.43266,95268.484535,316660.470999,414.817168,122075.625468,15066.432125,219352.470089,-17238.733049,189015.925027,1060534.193184
2025-03-02,292.357364,89334.852016,52887.85209,152801.939076,429.347574,121900.460649,14199.700584,117446.841221,-15981.584753,516156.866057,1049468.6318780002
2025-03-03,239.018026,108629.643921,43071.770402,238556.808813,409.092443,121948.575855,12087.216394,79953.149484,-18713.020766,541997.715044,1128179.9696159998
2025-03-04,251.465535,84061.05885,28606.34028,198001.347853,446.421786,121976.83483,12464.641136,106531.65019,-14079.012405,556834.4447,1095095.192755
2025-03-05,198.460368,88294.823488,69699.689211,304322.365687,415.315842,122075.416978,15524.458431,220144.027064,-15078.465036,282036.612789,1087632.7048219999
2025-03-06,228.490583,88717.640281,19543.650212,183029.004363,463.842957,122143.955747,10827.537937,108025.197673,-17013.168912,611194.046938,1127160.197779
2025-03-07,320.842419,130793.260421,73957.087438,275058.391671,371.531396,122115.505012,15345.270762,165215.461753,-18198.729576,350059.886268,1115038.507564
2025-03-08,276.710442,135565.133967,47746.906527,271965.799477,397.988073,121585.337727,9039.833706,101574.781596,-10900.433343,450298.684512,1127550.742684
2025-03-09,241.647779,135060.918771,93988.960015,289045.251705,368.900257,116973.946255,13416.779912,150059.246964,-12885.213843,266254.138458,1052524.5762729999
2025-03-10,184.473811,131238.846637,104070.754713,299486.429502,440.278937,122134.213004,16087.350067,233488.30302,-18949.295443,235990.361729,1124171.715977
2025-03-11,162.040538,112127.037085,24380.969943,149809.816689,449.157026,122074.991217,15705.01211,193668.99935,-18901.1734,507121.318152,1106598.16871
2025-03-12,169.142671,126582.716432,34980.730643,164682.287907,393.849428,122006.214536,14822.796056,163295.775602,-18110.655019,525339.876011,1134162.734267
2025-03-13,150.798056,158389.314922,77525.093206,272141.342007,561.757909,121847.100604,15726.85043,179168.294077,-18702.490351,351393.301903,1158201.362763
2025-03-14,134.21126,146056.712557,42262.526042,185896.902915,463.792941,121687.700576,10285.557267,147413.307176,-12804.304382,543878.533791,1185274.940143
2025-03-15,82.890014,139685.888748,63859.277045,212245.866956,1019.056098,121730.762968,15663.212328,132477.410224,-16687.150371,393849.436854,1063926.650864
2025-03-16,86.221718,136858.4895,90955.243196,269820.470345,1157.347819,121812.496101,13639.461399,224447.336816,-16279.264186,189547.504142,1032045.3068499999
2025-03-17,93.37721,120216.357295,36530.858844,159308.884809,539.215548,121723.206053,11462.625207,151410.885849,-17300.87434,530453.195562,1114437.7320370001
2025-03-18,107.742486,132704.130927,31058.899132,140180.847265,506.524269,121738.346942,12273.77278,146384.972251,-13215.419486,568242.994354,1139982.81092
2025-03-19,119.646593,127799.755352,42624.218559,173383.967371,1040.164035,121722.575624,10380.881186,140180.000254,-18270.718527,508232.498124,1107212.988571
2025-03-20,213.69445,134198.127174,65594.147874,266732.721826,1727.17518,121826.6702,16263.723412,253569.605405,-13638.637902,226434.928175,1072922.1557940003
2025-03-21,287.502939,130293.325394,32109.524624,195830.116306,921.360512,121303.627166,14372.999374,193890.528449,-17956.597675,425862.209368,1096914.5964570001
2025-03-22,316.371819,130732.981817,19340.07572,194579.712986,785.216759,121442.626234,12560.602081,174255.154357,-15557.612545,455886.659154,1094341.7883819998
2025-03-23,314.147415,163177.525946,45562.786282,234216.196013,951.812813,121727.341592,11679.739918,138010.485425,-13901.894962,436891.092868,1138629.23331
2025-03-24,311.927056,160651.591959,112305.804515,350621.875083,1278.298431,121633.197344,16879.390192,235865.636065,-17640.445494,175258.257355,1157165.5325059998
2025-03-25,326.957618,160930.00699,80319.418274,318857.121359,1335.539221,121479.689582,13757.758991,227020.373861,-19389.863818,306880.336546,1211517.338624
2025-03-26,287.197594,165878.352793,47341.643045,287740.883706,980.265482,121322.507156,11718.692744,128675.385424,-16080.70742,432871.841968,1180736.062492
2025-03-27,312.280027,170595.732478,48343.094395,296404.27951,943.367019,121230.009769,12305.277001,118385.612998,-14459.0716,359591.509343,1113652.09094
2025-03-28,332.638222,184421.775307,73723.008045,354712.928797,1012.176302,121464.037857,15528.83247,136952.242467,-16829.606481,240992.873029,1112310.906015
2025-03-29,333.011996,160970.485899,48135.207924,241734.204975,771.508883,121412.441937,13649.076209,186302.917289,-12816.841892,414949.249878,1175441.2630979999
2025-03-30,330.303707,179397.538628,99037.68873,318938.977511,1078.520381,121150.678324,14293.437887,177080.217604,-18320.828973,279886.710316,1172873.244115
2025-03-31,305.846018,171520.883972,129094.167349,360757.884377,1152.307562,120225.119226,15227.15889,230866.305996,-17780.123975,175933.006731,1187302.556146
2025-04-01,302.123369,142135.250976,58904.668388,229681.020679,610.387694,119926.559715,11850.881587,101609.184242,-17267.972904,549629.889277,1197381.993023
2025-04-02,283.866185,131167.464898,141109.840017,348761.941149,960.303354,120017.67804,15262.92078,137042.580412,-17036.28235,372959.522776,1250529.835261
2025-04-03,285.947313,110100.338249,107686.708033,328037.125419,820.985547,120743.282996,6335.746552,123581.369888,-13403.755663,474037.25315,1258225.0014840001
2025-04-04,323.885329,145874.643939,106795.148114,350559.953707,950.976804,120046.513378,12963.935819,75379.839505,-13370.431035,440913.274617,1240437.740177
2025-04-05,365.45791,140856.182408,22789.558154,223216.196292,466.746843,120070.339476,4760.54577,52413.974244,-10162.368704,591587.446407,1146364.0787999998
2025-04-06,361.719021,122489.127559,71235.667461,246445.771976,747.190008,121096.716101,18252.313722,152342.758918,-12893.001027,384094.571447,1104172.835186
2025-04-07,353.388659,141982.865807,157177.802397,329833.509536,1167.175743,121312.945436,19748.464834,267334.897479,-21490.472356,89049.393512,1106469.971047
2025-04-08,351.739063,130939.292432,60820.752936,246842.696569,726.83577,121393.289528,16437.869571,268994.160821,-21409.158279,282967.918736,1108065.397147
2025-04-09,363.870721,132003.622447,50248.389386,171903.387816,874.310379,121335.892405,13686.234168,226096.216948,-16026.067746,431155.795073,1131641.651597
2025-04-10,347.996384,165363.00268,88108.362709,294779.35832,783.073985,121215.412122,15728.993985,269270.310034,-18681.494401,243611.799885,1180526.815703
2025-04-11,316.580427,190255.032321,82689.481597,293670.615985,1017.331527,121014.260599,16402.26114,269096.886631,-18199.510436,237408.614607,1193671.5543979998
2025-04-12,331.734779,130049.296112,21133.335716,159965.63389,550.61561,120680.949534,10515.992763,186969.566181,-14802.585638,550813.637096,1166208.176043
2025-04-13,331.632279,129215.98834,38369.116635,167484.7451,1327.540156,120282.217578,10687.630902,203564.298925,-12938.995525,563970.288893,1222294.463283
2025-04-14,325.776692,155853.972277,74991.784543,221225.379329,1425.606684,120510.959015,15319.994789,213275.465128,-16851.03736,487369.01121,1273446.9123070003
2025-04-15,321.573713,143748.50282,78576.79658,278394.843727,1781.457282,120653.289793,16799.458441,223276.541723,-19665.839984,334942.717452,1178829.341547
2025-04-16,331.805409,130206.128096,46525.661471,221376.7262,1160.60066,120746.309528,13916.268209,185423.45986,-17571.56623,514190.975881,1216306.3690840001
2025-04-17,330.250285,135442.353404,49483.913623,212468.557591,945.288654,120743.799142,12632.225433,205315.496752,-17031.266982,545241.756325,1265572.374227
2025-04-18,323.357048,124902.45008,77991.718194,298837.97835,1078.760742,121141.816851,10548.560548,136518.132911,-12898.110358,522828.325698,1281272.990064
2025-04-19,315.929743,121961.443869,91871.343005,307673.104096,1065.33772,121052.303791,9087.713724,116132.112793,-13092.842747,447903.099101,1203969.545095
2025-04-20,309.153147,134713.7718,135977.516204,336238.364268,1509.357021,103383.890241,17030.874536,194534.274496,-15171.99611,252825.154206,1161350.359809
2025-04-21,314.552036,128317.527343,125244.332541,335881.943337,1315.518532,90745.680094,12237.306117,259112.876432,-16700.904748,264914.036251,1201382.867935
2025-04-22,314.390935,133433.40998,95410.414427,305390.520443,1689.34142,90577.180175,15805.682097,197129.882751,-16301.766378,453740.897186,1277189.953036
2025-04-23,318.590503,148065.109044,98123.489469,363125.294478,3256.435617,90802.047859,14065.56432,175262.017946,-17767.50285,368085.959514,1243337.0059
2025-04-24,336.227045,153925.296144,91071.623707,400297.637072,3731.555896,90915.099546,13921.60781,134849.13863,-18537.246059,364246.401331,1234757.341122
2025-04-25,341.545332,145251.047911,89040.268619,427424.82582,4019.46463,90929.640078,15264.193763,165222.006432,-15127.024662,328518.385577,1250884.3534999997
2025-04-26,355.63519,120181.327045,86403.137202,388023.331298,4006.060216,90860.794849,13145.505198,162978.855037,-15096.371891,387759.660739,1238617.934883
2025-04-27,359.62175,142695.610403,56694.20488,329866.512601,4033.816646,90833.695045,10020.464959,161924.240513,-16472.289263,485020.991768,1264976.869302
2025-04-28,353.444206,143077.262514,72937.717678,349050.461719,4055.861883,90821.190871,12688.887622,145652.972378,-14627.662009,512773.869457,1316784.006319
2025-04-29,347.410398,140595.117629,98247.782607,393853.264676,3955.494475,90898.693538,13213.167708,152285.294889,-14494.515742,426470.757505,1305372.467683
2025-04-30,302.089285,156858.611188,123396.469195,448504.873407,3726.965423,91126.371631,14736.042948,146863.154523,-15704.777513,296172.008707,1265981.808794
2025-05-01,264.864397,162936.398873,124106.948007,479596.288663,4018.486484,91383.09075,12407.96528,191849.188008,-20592.209651,225046.731404,1271017.752215
2025-05-02,274.71779,128970.757874,66787.687895,399977.695712,4043.830907,90819.604925,10393.052221,129094.880761,-11143.513431,378670.042785,1197888.757439
2025-05-03,299.580606,135302.703525,62950.320084,381168.706818,3944.610358,91092.266221,13011.83735,275167.672927,-13652.950422,161728.39956,1111013.147027
2025-05-04,296.169531,120788.569232,22794.068639,259514.530733,3896.762096,91077.741977,6548.636062,225910.936119,-13407.198354,398533.292145,1115953.5081800001
2025-05-05,295.568584,128492.767338,21000.555837,289886.356582,3645.121277,91138.183358,6863.165999,111337.840593,-9895.407795,513561.948546,1156326.1003189997
2025-05-06,297.622814,159666.822258,69013.98751,425119.386105,3000.652201,91009.272697,16606.861188,141864.174368,-11839.31945,287550.04771,1182289.507401
2025-05-07,289.564428,159164.425459,118689.454486,478321.326121,3755.005216,91342.81031,10794.008544,237357.957699,-15601.15866,138304.966078,1222418.359681
2025-05-08,302.675017,182055.099198,131035.111108,493454.18261,3680.494983,91464.49359,14345.808333,188114.104253,-16507.254916,130711.387913,1218656.1020890002
2025-05-09,296.27243,150712.51151,81545.486612,414610.640356,3597.950754,91413.835302,13453.927027,227071.557714,-16194.752358,223569.169321,1190076.5986680002
2025-05-10,294.820679,157560.829907,58280.396071,377811.194205,3979.282252,91463.671579,9880.876709,249215.949288,-15238.077649,216063.85328,1149312.796321
2025-05-11,281.719915,148893.95894,85144.704348,414774.819187,3895.452428,91125.467581,14322.169282,266894.127854,-14105.202745,99260.448934,1110487.6657240002
2025-05-12,693.50312,157156.675027,76827.054546,433715.086795,3888.663971,90798.390745,10895.703777,281690.474188,-16607.973367,202884.600937,1241942.179739
2025-05-13,1491.818019,148419.050067,80791.117039,361704.316326,3876.466663,90727.710884,11125.519913,232195.412667,-13439.832528,477232.945137,1394124.524187
2025-05-14,1517.970495,175167.472408,126764.790696,450567.260781,3823.671622,90253.733896,10431.790703,214426.017862,-13278.474044,426131.835015,1485806.0694340002
2025-05-15,1254.463841,172845.036452,166017.604739,505514.678545,3990.986828,101444.89708,13133.849719,202891.915163,-14992.23696,314440.966139,1466542.1615460003
2025-05-16,341.940542,171481.503492,178728.789679,537708.571049,3168.111281,116088.164569,15045.260508,204944.808976,-16628.585274,260029.407411,1470907.972233
2025-05-17,325.763294,179694.111826,97564.440785,506783.705381,3123.046667,120727.54734,12523.178538,186973.208173,-16001.828441,361952.496446,1453665.670009
2025-05-18,328.46014,165093.046831,51510.877705,396048.635948,3147.905999,120725.635158,7867.082621,166542.712831,-14334.380813,520996.693433,1417926.669853
2025-05-19,332.568687,160778.537215,65808.970105,471281.385208,3154.309449,120704.551169,12625.822937,168113.672295,-12929.939374,479727.39371,1469597.2714010002
2025-05-20,335.628491,153453.091664,151306.50133,515920.98702,3592.059711,120691.838736,14809.030485,267805.520318,-16253.614212,225596.093729,1437257.137272
2025-05-21,350.860884,133743.062005,114209.253855,437585.685519,3652.136403,120606.124061,13549.860937,245810.687044,-16816.158143,335272.349238,1387963.8618029999
2025-05-22,351.707883,150343.894873,102963.441846,500364.57176,3879.187002,120668.282809,12600.096885,238951.124818,-17223.72222,368425.458321,1481324.043977
2025-05-23,342.340976,152551.858322,76469.523856,507378.500685,3646.440989,120698.058123,14073.513534,238858.612625,-15716.489935,417655.769602,1515958.1287770001
2025-05-24,344.062871,138496.738977,66598.747594,433032.76568,3284.310256,120646.018008,10373.594553,227331.552735,-14542.42036,537054.736493,1522620.106807
2025-05-25,344.171501,139673.412072,77717.299182,475880.693552,3238.146256,120511.755719,12229.294336,219866.065966,-14257.598549,479427.33579,1514630.575825
2025-05-26,351.116997,156686.561467,103847.315242,522335.513056,3537.826287,120580.098183,13009.266147,155148.946188,-14123.380515,286023.302808,1347396.56586
2025-05-27,348.372546,147438.860104,130328.885066,561618.724765,3081.926444,120542.721923,15661.445958,219157.779715,-18189.665141,165457.848892,1345446.9002720003
2025-05-28,360.056002,136225.750286,112316.504647,552017.596068,3362.39729,120583.149581,11931.098743,186496.695953,-16955.136999,204931.833777,1311269.9453479997
2025-05-29,359.068589,131991.639128,118019.808578,557881.720996,3416.165433,120544.269303,12350.689931,209385.180612,-14759.380225,250975.631758,1390164.7941029998
2025-05-30,348.146072,150942.051072,170959.146427,592465.498803,3942.147342,120567.089895,15926.975017,175798.056035,-15144.668964,102897.97685,1318702.418549
2025-05-31,351.440907,138880.099033,162110.34627,567944.859867,3756.228221,120548.032238,12097.416271,264256.50515,-17323.416697,84818.621273,1337440.1325330003
2025-06-01,346.191389,149989.095381,122891.667628,521692.713709,3834.648033,120253.02978,10707.239164,261250.517517,-14573.579953,219813.854191,1396205.3768389998
2025-06-02,341.898715,163063.698282,97810.026382,475450.000553,3811.873322,120212.772905,10341.681003,227946.759447,-14384.634969,424126.936502,1508721.0121420003
2025-06-03,336.218315,168008.49039,85596.781602,451810.422935,3615.156691,120253.716638,12410.013812,223709.13483,-14972.762461,452455.190347,1503222.3630990002
2025-06-04,315.130007,185277.9534,129725.55851,546681.596937,3857.189166,120241.948021,11665.716658,194938.160184,-12563.192587,252281.896521,1432421.956817
2025-06-05,324.021389,191596.879523,131439.285284,514438.219621,3982.00159,120220.427822,15833.921239,198006.41809,-15515.384302,332225.734292,1492551.524548
2025-06-06,329.829999,183938.9179,124238.910045,528660.847409,4473.20718,120112.263576,13410.124153,255212.922285,-19903.180299,346417.857037,1556891.699285
2025-06-07,328.191593,174605.758349,134126.012822,524691.668464,3937.724422,120123.823976,13335.868574,264092.925521,-15043.942042,317515.604624,1537713.6363030002
2025-06-08,329.105587,170204.51346,138065.059015,498926.402804,3943.755381,120035.669736,6260.346149,253832.954696,-14953.117791,365679.029958,1542323.7189949998
2025-06-09,330.325012,184026.632983,160322.743735,517511.190169,3916.399253,120043.630825,15234.031974,263296.557663,-11338.900864,252993.022428,1506335.6331779999
2025-06-10,322.224281,217841.421597,178101.820689,575584.02773,4031.488002,120071.205104,12594.512927,169365.176215,-17026.834407,183901.55188,1444786.5940179997
2025-06-11,303.398967,207689.564488,153666.677117,589005.359957,4254.246119,120139.500757,18891.588114,152095.346631,-18665.929254,119885.808713,1347265.561609
2025-06-12,309.71667,171019.128318,138821.556274,545604.558968,4079.862752,120329.559109,13194.513183,173020.740055,-20512.164397,178592.31692,1324459.787852
2025-06-13,552.911425,130042.132964,103876.658528,459373.183566,4162.492662,120366.776776,13854.498684,266754.238729,-15116.643657,386374.847658,1470241.0973349998
2025-06-14,275.552056,143361.154973,102504.361457,499108.024031,3970.041599,120267.733908,10746.726576,226563.460522,-15540.700911,404092.119992,1495348.474203
2025-06-15,264.299317,133936.392121,94658.520979,468144.337237,3958.44145,120203.508742,12308.919329,196597.898187,-14061.756713,391270.614484,1407281.1751330001
2025-06-16,275.211094,167431.335853,119096.723466,546885.51144,3840.421187,120201.056546,13475.474926,276482.684052,-14365.448648,247399.163094,1480722.1330100002
2025-06-17,1564.863496,165614.04457,57372.827601,406370.88123,3819.431064,120078.099217,11093.763735,239746.146081,-17936.681287,570525.572846,1558248.948553
2025-06-18,1544.216282,195843.327933,100729.843458,499916.983415,3790.379422,120032.281628,15644.12405,260189.52414,-16615.871153,398939.533621,1580014.3427959997
